"45","45","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"46","46","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"47","47","NB-DFM","LR","M","1","1","0","0","0","0.49116772758059","0.21201588877855","1","1","0","0"
"48","48","NB-DFM/NB-DFM","LR","M","2","1","1","2","0.0064102564102564","0.98233545516117","0.049489630713976","0.14973861090366","0.5","0.41020620215333","0"
"49","49","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"50","50","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"51","51","uSFM/NB-SFM/NB-SFM","LR","M","3","2","2","1.5","0.012820512820513","1.0609332099512","0.000053220184462002","0.00005131291339663","0.66666666666667","0.39772597113357","0"
"52","52","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"53","53","NSND/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","0.73805537159628","0.015558664281907","0.029126213592233","1","0.14858848620763","0"
"54","54","SNS/SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.0891887399433","0.0022785860872601","0.00079758115388241","0.66666666666667","0.36111901818622","0"
"55","55","NB-DFM/NB-DFM/NB-DFM","LR","M","3","1","1","3","0.0064102564102564","1.4735031827418","0.012570049973678","0.022421651595358","0.33333333333333","0.82041240430667","0"
"56","56","NB-DFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.95825449490112","0.049874764026925","0.027632561613144","1","0.14306722520443","0"
"57","57","NB-DFM","LR","M","1","1","0","0","0","0.49116772758059","0.21201588877855","1","1","0","0"
"58","58","BNBl/SFM","LR","M","2","2","1","2","0.0064102564102564","0.61826720136561","0.01004503444102","0.0022404779686333","1","0.019720637217184","0"
"59","59","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"60","60","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"61","61","NB-SFM/NB-SFM/NB-SFM","LR","M","3","1","1","3","0.0064102564102564","1.5875008376463","0.039382936501882","0.01888315212996","0.33333333333333","0.78694787935053","0"
"62","62","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"63","63","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"64","64","NB-SFM/NB-SFM/NB-SFM/NSND/NB-UFM","LR","M","5","3","3","1.6666666666667","0.019230769230769","1.857291681002","0.000040598474150556","2.1590723666251e-7","0.6","0.88701464498145","0"
"65","65","SFM/SFM/SFM","N","F","3","1","1","3","0.0064102564102564","1.4012603019616","0.0091143443490405","0.0067487636097742","0.33333333333333","0.59240307467955","0"
"66","66","NB-SFM/SFM/NB-SFM","N","F","3","2","2","1.5","0.012820512820513","1.5254206590848","0.0272004814773","0.0023951138951465","0.66666666666667","0.43668135385837","0"
"67","67","NB-SFM/SFM/NB-SFM","N","F","3","2","2","1.5","0.012820512820513","1.5254206590848","0.0272004814773","0.0023951138951465","0.66666666666667","0.43668135385837","0"
"68","68","SFM","N","F","1","1","0","0","0","0.46708676732054","0.1708043694141","1","1","0","0"
"69","69","NB-SFM/NB-SFM/NB-SFM/NB-SFM/NB-SFM","N","F","5","1","1","5","0.0064102564102564","2.6458347294106","0.0046891237643892","0.00035657343436321","0.2","1.5738957587011","0"
"70","70","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"71","71","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"72","72","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"73","73","SNS","LR","M","1","1","0","0","0","0.15501520530221","0.042701092353525","1","1","0","0"
"74","74","NB-SFM/NB-SFM/NB-SFM/NB-SFM/NSND/NSND/NB-SFM/UFM","LR","M","8","3","5","1.6","0.032051282051282","3.1279095439792","9.2945224703654e-8","2.8396222765575e-11","0.375","1.4980164877158","0"
"75","75","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
